,CAC_pct,DAX_pct,FTSE_pct,Hang Seng_pct,NIFTY_pct,Nikkei_pct,Shanghai Composite_pct,CAC_shock,DAX_shock,FTSE_shock,Hang Seng_shock,NIFTY_shock,Nikkei_shock,Shanghai Composite_shock,Weighted_Global_Move,Weighted_Shock_Score,Global_Volatility_5d,Europe_vs_Asia,Predicted_Direction,True_Direction
2023-02-17 00:00:00+00:00,0.894419,0.176056,0.183803,-1.27627,-0.508157,-0.661849,-0.769769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.687957575,0.0,0.5239484234490026,1.2221039166666667,0,0
2023-02-21 00:00:00+00:00,-0.250333,-0.332438,-0.101093,-1.711454,-0.100313,-0.213715,0.49174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5806555750000001,0.0,0.5556845603352146,0.15548083333333337,0,0
2023-02-22 00:00:00+00:00,-0.367522,-0.516423,-0.455436,-0.514627,-1.528036,-1.342329,-0.464843,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0350644249999998,0.55,0.5514072810037887,0.5159984166666667,0,1
2023-02-23 00:00:00+00:00,-0.12848,0.014739,-0.591638,-0.35493,-0.245243,0.0,-0.111509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24257707499999998,0.0,0.5559415634305753,-0.057205833333333345,1,2
2023-02-24 00:00:00+00:00,0.248935,0.492216,-0.288754,-1.67709,-0.259543,1.288208,-0.618105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.44052717500000005,0.15,0.2960319158798836,0.4674315,0,0
2023-02-27 00:00:00+00:00,-1.778769,-1.718503,-0.366731,-0.33248,-0.418541,-0.107526,-0.279444,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.40302985,0.05,0.30160281595249744,-1.00350325,1,2
2023-02-28 00:00:00+00:00,1.50655,1.128813,0.715853,-0.790083,-0.510272,0.078762,0.662366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.294524375,0.025,0.31870850109188503,1.25687875,1,1
2023-03-01 00:00:00+00:00,-0.378582,-0.105907,-0.741015,4.21396,0.849235,0.25858,0.998289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.643420475,0.3,0.892903631503657,-1.9885173333333335,2,1
2023-03-02 00:00:00+00:00,-0.463408,-0.391276,0.490079,-0.922661,-0.739217,-0.06418,-0.051329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5815416999999999,0.0,0.9328855902320539,0.32281175,0,0
2023-03-03 00:00:00+00:00,0.690745,0.147795,0.367662,0.675877,1.57286,1.558615,0.535846,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1318382500000004,0.55,1.0150808432448402,-0.6837321666666667,2,2
2023-03-06 00:00:00+00:00,0.877237,1.635934,0.039024,0.173333,0.665552,1.111123,-0.191079,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.540115675,0.175,0.9365500466630459,0.4109994166666668,2,2
2023-03-07 00:00:00+00:00,0.341446,0.482659,-0.217693,-0.333487,0.0,0.252785,-1.111668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.107993775,0.05,0.9006193724961803,0.5002298333333334,0,1
2023-03-08 00:00:00+00:00,-0.460314,-0.60082,-0.129887,-2.353264,0.242505,0.476981,-0.056318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5732686499999998,0.3,0.7446127188220519,0.025516999999999956,0,1
2023-03-09 00:00:00+00:00,-0.197707,0.464923,0.13132,-0.625945,-0.928225,0.629165,-0.218074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46235605,0.0,0.7195533014450098,0.4186150833333333,0,1
2023-03-10 00:00:00+00:00,-0.121231,0.008571,-0.629263,-3.04039,-1.004566,-1.674098,-1.404418,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.66955865,0.49999999999999994,0.8062043901143385,1.5335603333333332,0,1
2023-03-13 00:00:00+00:00,-1.301415,-1.312848,-1.670052,1.946441,-1.485104,-1.105067,1.195632,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.26494692500000006,0.7000000000000002,0.6157771802572582,-1.5660804999999998,2,0
2023-03-14 00:00:00+00:00,-2.896822,-3.036693,-2.578594,-2.274626,-0.647068,-2.194958,-0.715572,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.5835048749999998,0.5499999999999999,0.6634007262181189,-1.379313666666667,0,2
2023-03-15 00:00:00+00:00,1.855093,1.82734,1.172403,1.516567,-0.417468,0.027336,0.554647,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.470496625,0.1,0.9132926052513345,1.1980081666666669,0,0
2023-03-16 00:00:00+00:00,-3.582684,-3.266434,-3.831298,-1.719351,0.079243,-0.803802,-1.11605,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.02327375,0.1,0.9109479394326229,-2.6701486666666665,2,1
2023-03-17 00:00:00+00:00,2.033345,1.573368,0.891824,1.638623,0.673813,1.196492,0.733219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1120058750000001,0.025,1.0897566993709509,0.43897558333333353,2,1
2023-03-20 00:00:00+00:00,-1.427901,-1.328911,-1.006749,-2.65326,-0.652924,-1.419924,-0.481154,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.41345165,0.44999999999999996,1.2064248031523985,0.047295166666666555,0,1
2023-03-21 00:00:00+00:00,1.266934,1.118482,0.933828,1.358101,0.701064,0.0,0.64113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8262392000000001,0.0,1.138570756762754,0.4313409166666665,0,2
2023-03-22 00:00:00+00:00,1.422616,1.754191,1.7869,1.727369,0.259538,1.933296,0.310233,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.096297125,0.2,1.2343574661528165,0.5969599999999997,2,1
2023-03-23 00:00:00+00:00,0.256013,0.137217,0.406035,2.338834,-0.437269,-0.171117,0.639973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5632061999999999,0.0,1.0585263341231195,-0.32618358333333336,1,2
2023-03-24 00:00:00+00:00,0.114006,-0.038122,-0.888086,-0.668146,-0.772093,-0.125309,-0.638948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.60253195,0.0,1.0628376467920073,0.28039000000000003,0,1
2023-03-27 00:00:00+00:00,-1.738977,-1.664383,-1.254735,-1.747318,0.239884,0.334557,-0.43636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.547697,0.0,0.7918392005950987,-1.1503890833333335,0,1
2023-03-28 00:00:00+00:00,0.900485,1.139577,0.895278,1.108771,-0.200168,0.150603,-0.185152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616624,0.0,0.7350474275422361,0.7599331666666667,0,1
2023-03-29 00:00:00+00:00,0.142264,0.094792,0.167296,2.060941,0.760986,1.328316,-0.16392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1280193000000003,0.0,0.7450648587608867,-0.8617967499999999,2,2
2023-03-30 00:00:00+00:00,1.391728,1.233394,1.068904,0.578091,0.0,-0.361678,0.653998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27094875,0.0,0.7185296121615679,1.0137392500000002,1,2
2023-03-31 00:00:00+00:00,1.062752,1.263115,0.741643,0.447969,1.63372,0.93061,0.356002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.040499125,0.4,0.6789070659511138,0.18042808333333304,2,1
2023-04-03 00:00:00+00:00,0.812571,0.685715,0.14829,0.044462,0.22063,0.523046,0.719242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26088125,0.0,0.4336345970736056,0.17201366666666673,1,0
2023-04-04 00:00:00+00:00,0.321887,-0.306612,0.541161,-0.659457,0.0,0.352168,0.490237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.093060125,0.0,0.5351653840234967,0.13974166666666665,1,1
2023-04-05 00:00:00+00:00,-0.013613,0.144727,-0.501759,0.0,0.913895,-1.676223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09231445000000005,0.15,0.4322377578760836,0.06703366666666669,1,1
2023-04-06 00:00:00+00:00,-0.390202,-0.533854,0.371994,0.279213,0.239787,-1.2247,0.002108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008422599999999985,0.0,0.4566147495933173,-0.008122666666666695,1,0
2023-04-10 00:00:00+00:00,0.115498,0.500766,1.027029,0.0,0.141486,0.419174,-0.369324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16776235,0.0,0.1398788831069032,0.4999303333333334,1,0
2023-04-11 00:00:00+00:00,0.0,0.0,0.0,0.757658,0.557477,1.048392,-0.053992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048474,0.0,0.27141715630596774,-0.57738375,2,1
2023-04-12 00:00:00+00:00,0.894635,0.367231,0.569651,-0.856133,0.508397,0.570598,0.410731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11267435,0.0,0.23843897855118723,0.45210741666666665,1,2
2023-04-13 00:00:00+00:00,0.09012,0.309353,0.502198,0.170464,0.087577,0.264474,-0.265084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147683625,0.0,0.23378566207313678,0.23619925,1,2
2023-04-14 00:00:00+00:00,1.134119,0.164678,0.237707,0.463664,0.0,1.195086,0.596373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392536025,0.0,0.2098588146084059,-0.051612749999999985,2,0
2023-04-17 00:00:00+00:00,0.518389,0.496139,0.363363,1.681305,-0.679551,0.074784,1.421752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35840764999999997,0.05,0.20031185915093322,-0.16527549999999996,1,1
2023-04-18 00:00:00+00:00,-0.284984,-0.113678,0.096547,-0.63486,-0.263735,0.505179,0.228023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2139132,0.0,0.24271368206077332,-0.05935675000000002,1,2
2023-04-19 00:00:00+00:00,0.472777,0.589882,0.379464,-1.369216,-0.234428,-0.18169,-0.6837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.520434825,0.0,0.3922896747821136,1.0979661666666667,0,0
2023-04-20 00:00:00+00:00,0.20986,0.078893,-0.134019,0.143418,0.032347,0.177617,-0.09198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07852562499999999,0.0,0.3884290479284814,-0.0137725,1,0
2023-04-21 00:00:00+00:00,-0.142129,-0.624279,0.048112,-1.574941,-0.002261,-0.325224,-1.953354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6365926,0.05,0.41291941525289927,0.7245130000000001,0,1
2023-04-24 00:00:00+00:00,0.507912,0.542483,0.145522,-0.576771,0.677197,0.102052,-0.783037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10753942500000005,0.0,0.33867623870242264,0.54377875,1,1
2023-04-25 00:00:00+00:00,-0.041443,-0.111512,-0.024007,-1.713726,0.145686,0.092856,-0.321786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46302852499999997,0.0,0.35247800706770027,0.39025516666666665,0,0
2023-04-26 00:00:00+00:00,-0.55784,0.051561,-0.266678,0.710518,0.249586,-0.711388,-0.023585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17911147499999996,0.0,0.37469177380625013,-0.3139350833333333,1,2
2023-04-27 00:00:00+00:00,-0.862362,-0.481343,-0.487891,0.420148,0.569515,0.145018,0.667252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350978525,0.0,0.4312162626171135,-1.06101525,2,2
2023-04-28 00:00:00+00:00,0.230085,0.02988,-0.267427,0.27364,0.837001,1.401238,1.137903,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.677101025,0.6000000000000001,0.4167173960333352,-0.9149328333333333,2,1
2023-05-01 00:00:00+00:00,0.102356,0.771685,0.497983,0.0,0.0,0.92437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185405675,0.0,0.4152360546831357,0.22624883333333337,1,1
2023-05-02 00:00:00+00:00,0.0,0.0,0.0,0.197241,0.457517,0.119388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2600873,0.0,0.20584000505018774,-0.1935365,1,1
2023-05-03 00:00:00+00:00,-1.445636,-1.227451,-1.240059,-1.177148,-0.318503,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.609375725,0.1,0.47582663423877314,-0.9304692499999999,0,1
2023-05-04 00:00:00+00:00,0.279417,0.560307,0.19812,1.266908,0.917372,0.0,0.818168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8188287,0.4,0.5584433389882159,-0.40466399999999997,1,1
2023-05-05 00:00:00+00:00,-0.851722,-0.511028,-1.101636,0.504193,-1.023241,0.0,-0.476351,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.3710066000000001,0.45,0.5624414343854798,-0.5726122499999999,2,2
2023-05-08 00:00:00+00:00,1.255456,1.441311,0.984081,1.235547,1.081412,-0.713591,1.814365,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.903531725,0.55,0.6823952446958262,0.3725160833333334,1,1
2023-05-09 00:00:00+00:00,0.10736,-0.051309,0.0,-2.115823,0.00848,1.011885,-1.09956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.533148875,0.3,0.7535516709819894,0.5674381666666667,0,0
2023-05-10 00:00:00+00:00,-0.587834,0.016614,-0.18384,-0.530416,0.269082,-0.412548,-1.147225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19420795,0.0,0.6834811472937532,0.20359008333333334,1,2
2023-05-11 00:00:00+00:00,-0.486263,-0.371346,-0.293663,-0.093158,-0.098823,0.015593,-0.289226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.115722325,0.0,0.5634897563613547,-0.26735383333333335,1,1
2023-05-12 00:00:00+00:00,0.279568,-0.385754,-0.138216,-0.590306,0.097288,0.898076,-1.123716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06921645,0.0,0.5377037384079394,0.09819716666666663,1,1
2023-05-15 00:00:00+00:00,0.447999,0.49833,0.310455,1.752109,0.458912,0.809979,1.17285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928517825,0.3,0.5482334683866361,-0.6295344999999999,2,1
2023-05-16 00:00:00+00:00,0.045313,0.02149,0.297889,0.035647,-0.610634,0.731276,-0.596543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.137130725,0.0,0.47509500708357943,0.23162750000000001,1,1
2023-05-17 00:00:00+00:00,-0.164463,-0.121318,-0.342005,-2.090672,-0.572827,0.839727,-0.20541,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7648886250000001,0.3,0.6081049875345095,0.29803350000000006,0,1
2023-05-18 00:00:00+00:00,-0.088709,0.335705,-0.359948,0.852121,-0.284905,1.596153,0.398574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38920344999999995,0.15,0.6321124506963741,-0.6781364166666667,2,1
2023-05-19 00:00:00+00:00,0.641267,1.329425,0.247302,-1.402525,0.405137,0.766731,-0.417916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.10295644999999992,0.025,0.6341376438514954,0.9014745833333333,1,1
2023-05-22 00:00:00+00:00,0.605217,0.693046,0.188576,1.170144,0.609776,0.903881,0.39378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.792110125,0.15,0.5888884122716064,-0.27378224999999995,2,1
2023-05-23 00:00:00+00:00,-0.184195,-0.315751,0.181775,-1.254791,0.18346,-0.41513,-1.523751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.44492024999999996,0.05,0.6263127276398963,0.6464960000000001,0,0
2023-05-24 00:00:00+00:00,-1.329875,-0.438424,-0.102947,-1.622748,-0.341179,-0.888597,-1.278094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.869845075,0.025,0.658202955434803,0.4089058333333334,0,0
2023-05-25 00:00:00+00:00,-1.697451,-1.923687,-1.750611,-1.930378,0.195511,0.386052,-0.108901,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.62650525,0.4,0.6464465264255085,-1.426154,0,2
2023-05-26 00:00:00+00:00,-0.333495,-0.305073,-0.736849,0.0,0.972642,0.373946,0.351111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4098976000000001,0.4,0.7129596573395086,-0.8828970833333334,1,1
2023-05-30 00:00:00+00:00,1.243696,1.20408,0.743641,0.240794,0.189257,0.302947,0.085676,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29604330000000006,0.05,0.5695487486626926,0.8591371666666666,1,2
2023-05-31 00:00:00+00:00,-1.287822,-0.274688,-1.377964,-1.944042,-0.533702,-1.405379,-0.609449,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.1459336500000001,0.5249999999999999,0.7014406585952666,0.14298500000000003,0,0
2023-06-01 00:00:00+00:00,-1.540273,-1.53933,-1.010356,-0.095202,-0.251696,0.842171,0.002179,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.130312275,0.1,0.650353895695863,-1.4876826666666667,2,1
2023-06-02 00:00:00+00:00,0.545593,1.210677,0.593595,4.023895,0.250704,1.207817,0.793857,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.601902,0.475,0.9923525647441116,-0.7857799166666667,2,2
2023-06-05 00:00:00+00:00,1.867055,1.246213,1.56202,0.836734,0.322379,2.198973,0.073369,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8694189,0.25,1.0362286612961387,0.7005655833333334,2,1
2023-06-06 00:00:00+00:00,-0.959741,-0.544138,-0.095958,-0.048254,0.027699,0.898115,-1.147735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03153902499999997,0.0,1.0430966865058586,-0.46573524999999993,2,1
2023-06-07 00:00:00+00:00,0.112345,0.178846,0.369738,0.799615,0.684985,-1.824355,0.075733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.269778575,0.15,0.7099926309581256,0.2863151666666667,1,1
2023-06-08 00:00:00+00:00,-0.086142,-0.19935,-0.04982,0.245064,-0.490482,-0.853772,0.495036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23561590000000002,0.0,0.7355223566722661,0.039267833333333294,1,1
2023-06-09 00:00:00+00:00,0.268783,0.184207,-0.322647,0.470328,-0.38182,1.971793,0.554515,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3070575,0.15,0.4095309168791095,-0.6102563333333333,1,2
2023-06-12 00:00:00+00:00,-0.124752,-0.250908,-0.490813,0.074066,0.20524,0.523258,-0.079836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14488055,0.0,0.21850317038797046,-0.46950633333333336,1,2
2023-06-13 00:00:00+00:00,0.515864,0.928099,0.109757,0.603522,0.61635,1.802579,0.149895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7470651249999999,0.15,0.35268141154817795,-0.2751798333333332,2,2
2023-06-14 00:00:00+00:00,0.5579,0.825013,0.318327,-0.578851,0.212383,1.465152,-0.144725,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.174323625,0.15,0.35369737885516395,0.3285902499999999,1,1
2023-06-15 00:00:00+00:00,0.517501,0.493574,0.104024,2.166585,-0.36149,-0.050544,0.742956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5654237749999999,0.3,0.2606352797597106,-0.2526770833333332,1,1
2023-06-16 00:00:00+00:00,-0.513331,-0.126725,0.336717,1.066368,0.737905,0.658763,0.625583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7460004500000001,0.4,0.29791811709042826,-0.8732677499999999,2,2
2023-06-20 00:00:00+00:00,1.34057,0.414422,0.188776,-1.535742,0.326572,0.055403,-0.474535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2921964999999999,0.025,0.4463451797554981,1.0549981666666666,1,1
2023-06-21 00:00:00+00:00,-0.271804,-0.554773,-0.253017,-1.982603,0.213376,0.557761,-1.310355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.524599375,0.05,0.5426079138890255,0.27059058333333336,0,1
2023-06-22 00:00:00+00:00,-0.455154,-0.547382,-0.133429,0.0,-0.453944,-0.924082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35192475000000006,0.0,0.5823620398364986,-0.034148500000000026,1,0
2023-06-23 00:00:00+00:00,-0.794528,-0.218245,-0.756696,-1.708674,-0.563362,-1.453003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0190515750000002,0.0,0.6449178158137321,0.34143674999999996,0,0
2023-06-26 00:00:00+00:00,-0.553357,-0.989606,-0.534525,-0.507358,0.137683,-0.252363,-1.478464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27421217500000006,0.05,0.3105717893678654,-0.1673705000000001,1,1
2023-06-27 00:00:00+00:00,0.292181,-0.106639,-0.111229,1.883567,0.67519,-0.490784,1.232133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8222122500000001,0.05,0.6755654917127659,-0.8002554999999999,2,2
2023-06-28 00:00:00+00:00,0.434695,0.213752,0.105988,0.12492,0.822107,2.015033,-0.001883,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6899901749999999,0.55,0.7723489861307246,-0.48856591666666666,2,0
2023-06-29 00:00:00+00:00,0.980375,0.644542,0.522683,-1.239781,0.0,0.120963,-0.219478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.298006675,0.0,0.7670292503703178,1.0504406666666666,1,1
2023-06-30 00:00:00+00:00,0.362462,-0.014297,-0.383972,-0.094694,1.143527,-0.135709,0.618411,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4290723249999999,0.4,0.5304149247347237,-0.39481941666666664,1,2
2023-07-03 00:00:00+00:00,1.19422,1.26158,0.800351,2.062546,0.695709,1.700227,1.309155,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.31895175,0.225,0.5936570821138158,-0.3565255833333334,2,1
2023-07-05 00:00:00+00:00,-0.180537,-0.41405,-0.055768,-1.572434,0.048997,-0.25079,-0.690223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.541914125,0.0,0.7535783938546203,0.39932750000000006,0,1
2023-07-06 00:00:00+00:00,-0.80218,-0.633386,-1.031957,-3.021029,0.509322,-1.696766,-0.539254,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0715445,0.35,0.9285850371401688,0.3644240833333332,0,0
2023-07-07 00:00:00+00:00,-3.125782,-2.566513,-2.171431,-0.90299,-0.848835,-1.173525,-0.279512,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.051314275,0.5,1.0371585385627864,-1.8200265,2,1
2023-07-10 00:00:00+00:00,0.417801,0.482082,-0.324155,0.620839,0.124663,-0.613458,0.221793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16147717500000003,0.0,1.004031212889304,0.10345008333333333,1,1
2023-07-11 00:00:00+00:00,0.447281,0.447081,0.23288,0.974633,0.431393,0.042995,0.551555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53297715,0.0,0.7212573573703914,-0.12439666666666666,1,1
